log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.0,,0,ok,802.2124450998381,16,35,cached,0.0845733057834439,0.0,1.0,0.9295984721703572,0.050592476391198,0.4490996224223059,0.4554893987801334,5.478797560267211,5.485187336625039,0.0818749834529135,0.0830398983347011,0.990723730919418,0.9908689531093684,0.3741620284326191,0.0147955784114401,1,0.0001452221899506
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.1,"Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE",13,ok,22.523264599964023,16,35,cached,0.0740624871024773,0.0,1.0,0.9140456331735308,0.0858076101490395,0.4374816554153212,0.4374816554153212,5.269885529791607,5.269885529791607,0.0830154000389873,0.0830154000389873,0.9966835029188276,0.9966835029188276,0.4315426836837879,0.0130872425283585,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.2,"Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE",14,ok,17.666272100061178,16,35,cached,0.0674691599896883,0.0,1.0,0.84397558015477,0.1559510415065147,0.792706193131787,0.792706193131787,5.095978867038449,5.095978867038449,0.1555552355719386,0.1555552355719386,0.9965094331930996,0.9965094331930996,0.4888217503368676,0.0130872425283585,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.3,"Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE",15,ok,16.856165499892086,16,35,cached,0.0643012542328947,0.0,1.0,0.7394222795272105,0.2605777204727894,1.3252127971822718,1.3252127971822718,5.101262107425888,5.101262107425888,0.2597813578826237,0.2597813578826237,0.9792135472719564,0.9792135472719564,0.5330015673910427,0.0191301645401336,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.4,"Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE",15,ok,17.838453399948776,16,35,cached,0.1413904403622922,0.0,1.0,0.6333603551977487,0.3666396448022511,1.8648371000880537,1.8648371000880537,5.101262107425889,5.101262107425889,0.3655638665132334,0.3655638665132334,0.8893740012392787,0.8893740012392787,0.6238487281500771,0.0508727705934149,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.5,"Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE, Request Payment",16,ok,18.679465800058097,16,35,cached,0.2185425222105878,0.0,1.0,0.527265061195205,0.4727349388047948,2.4049016730261226,2.4049016730261226,5.101262107425889,5.101262107425889,0.4714326812428077,0.4714326812428077,0.8002356259987607,0.8002356259987607,0.6548923170713801,0.0826412748838895,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.6,"Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE, Request Payment",16,ok,16.79025819990784,16,35,cached,0.2956946040588832,0.0,1.0,0.4211800751021473,0.5788199248978525,2.944966245964192,2.944966245964192,5.101262107425887,5.101262107425887,0.5773014959723822,0.5773014959723822,0.7120226331409191,0.7120226331409191,0.6193883147300303,0.1144097791743642,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.7,"Payment Handled, Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE, Request Payment",17,ok,16.8877134998329,16,35,cached,0.3724944698813496,0.0,1.0,0.3149777710223116,0.6848418405616821,3.482609333724685,3.482609333724685,5.100675080716173,5.100675080716173,0.6827741972609046,0.6827741972609046,0.8277178521344947,0.8277178521344947,0.3609763154798008,0.1460332533365562,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.8,"Payment Handled, Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FINAL_APPROVED by SUPERVISOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE, Request Payment",18,ok,14.801469800062478,16,35,cached,0.4464137090649009,0.0,1.0,0.212779995209399,0.787220004790601,4.0,4.0,5.09950694755715,5.09950694755715,0.784389557879933,0.784389557879933,1.0,1.0,0.0440759001942328,0.1764705882352941,0,0.0
BPIC2020_rfp,inductive_noise20,activity_frequency_gradual,0.9,"Payment Handled, Request For Payment APPROVED by ADMINISTRATION, Request For Payment APPROVED by BUDGET OWNER, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by BUDGET OWNER, Request For Payment FINAL_APPROVED by DIRECTOR, Request For Payment FINAL_APPROVED by SUPERVISOR, Request For Payment FOR_APPROVAL by ADMINISTRATION, Request For Payment FOR_APPROVAL by SUPERVISOR, Request For Payment REJECTED by ADMINISTRATION, Request For Payment REJECTED by BUDGET OWNER, Request For Payment REJECTED by EMPLOYEE, Request For Payment REJECTED by MISSING, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by SUPERVISOR, Request For Payment SAVED by EMPLOYEE, Request Payment",18,ok,10.385141299571842,16,35,cached,0.4464136259442222,0.0,1.0,0.2059810317911511,0.7940189682088488,4.0,4.0,5.046048891415577,5.046048891415577,0.7926994141505183,0.7926994141505183,1.0,1.0,0.0211768050028424,0.1764705882352941,0,0.0
